,InvStokes1,Alpha,AspectRatio,FlaringIndex,PlanetMass,SigmaSlope,nx,rout,ny
159,169.82436524617444,0.0002344228815319,0.06535,0,0.0084139514164519,0.5,600.0,5,242.0
160,40.73802778041126,0.0077624711662869,0.03175,0,0.0008609937521846,0.5,989.0,3,318.0
161,389.04514499428046,0.0014125375446227,0.08355,0,0.0078523563461007,0.5,600.0,5,242.0
162,933.2543007969904,0.0016218100973589,0.0359499999999999,0,4.120975190973304e-05,0.5,874.0,3,281.0
163,35.48133892335755,0.0009772372209558,0.06815,0,0.002264644307593,0.5,600.0,3,193.0
164,588.843655355589,0.0004265795188015,0.04645,0,0.0034276778654645,0.5,676.0,3,218.0
165,123.02687708123813,0.0003388441561392,0.09125,0,1.0351421666793433e-05,0.5,600.0,3,193.0
166,25.703957827688647,0.0022387211385683,0.07305,0,0.0039355007545577,0.5,600.0,3,193.0
168,371.5352290971728,0.0003090295432513,0.04435,0,0.0001640589773199,0.5,708.0,3,228.0
169,323.5936569296281,0.0058884365535558,0.04505,0,0.0001531087461682,0.5,697.0,3,225.0
170,33.884415613920254,0.0026915348039269,0.06675,0,7.161434102129028e-05,0.5,600.0,3,193.0
171,147.91083881682073,0.0064565422903465,0.05275,0,0.0003273406948788,0.5,600.0,3,193.0
172,977.2372209558112,0.0001412537544622,0.07865,0,1.7988709151287874e-05,0.5,600.0,3,193.0
173,32.359365692962825,0.0002041737944669,0.08285,0,8.222426499470712e-05,0.5,600.0,3,193.0
174,16.218100973589298,0.0012302687708123,0.06885,0,0.0042169650342858,0.5,600.0,3,193.0
175,93.3254300796991,0.0002818382931264,0.07095,0,0.0001244514611771,0.5,600.0,3,193.0
176,22.3872113856834,0.0030902954325135,0.07445,0,1.3645831365889238e-05,0.5,600.0,3,193.0
177,194.98445997580453,0.0007079457843841,0.04785,0,0.0010592537251772,0.5,657.0,3,212.0
178,851.1380382023759,0.003388441561392,0.06605,0,0.0018407720014689,0.5,600.0,3,193.0
180,38.904514499428046,0.0011220184543019,0.05835,0,0.0006095368972401,0.5,600.0,3,193.0
181,128.82495516931348,0.0001288249551693,0.05905,0,0.0006998419960022,0.5,600.0,3,193.0
182,15.488166189124811,0.0004677351412871,0.05765,0,2.371373705661656e-05,0.5,600.0,3,193.0
183,204.17379446695296,0.0023442288153199,0.03525,0,2.213094709605637e-05,0.5,891.0,3,287.0
184,30.902954325135905,0.0046773514128719,0.05345,0,0.0002317394649968,0.5,600.0,3,193.0
185,85.11380382023768,0.0089125093813374,0.09825,0,0.0002483133105295,0.5,600.0,3,193.0
186,234.42288153199223,0.0029512092266663,0.0422499999999999,0,4.731512589614803e-05,0.5,744.0,3,240.0
187,426.5795188015925,0.0002137962089502,0.07655,0,0.0013963683610559,0.5,600.0,3,193.0
188,12.882495516931344,0.0012882495516931,0.03665,0,1.4621771744567184e-05,0.5,857.0,3,276.0
189,48.97788193684461,0.0001548816618912,0.07725,0,0.0001333521432163,0.5,600.0,3,193.0
190,81.28305161640995,0.0001174897554939,0.09615,0,0.00160324539069,0.5,600.0,3,193.0
191,17.78279410038923,0.0003715352290971,0.08845,0,2.065380155810531e-05,0.5,600.0,3,193.0
192,37.15352290971726,0.0001230268770812,0.03875,0,3.845917820453536e-05,0.5,811.0,3,261.0
193,676.0829753919819,0.0040738027780411,0.09895,0,0.0011350108156723,0.5,600.0,3,193.0
194,338.8441561392028,0.0010232929922807,0.04715,0,6.237348354824191e-05,0.5,666.0,3,215.0
195,467.7351412871981,0.0003890451449942,0.06045,0,0.0001883649089489,0.5,600.0,3,193.0
196,44.6683592150963,0.0037153522909717,0.09265,0,5.82103217770871e-05,0.5,600.0,3,193.0
197,281.8382931264455,0.0056234132519034,0.08985,0,0.0090157113760595,0.5,600.0,5,242.0
198,21.379620895022324,0.0085113803820237,0.04155,0,0.000116144861384,0.5,756.0,3,243.0
199,177.82794100389228,0.0005623413251903,0.06955,0,0.0068391164728142,0.5,600.0,5,242.0
204,426.5795188015925,0.0001698243652461,0.03945,0,1.3645831365889238e-05,0.5,796.0,3,256.0
